Water Name,County,Species,Quantity,Ave Length,Date
"VIRGIN R, E FK",KANE,BROWN TROUT,1007,5.51,07/12/2005 12:00:00 AM
"VIRGIN R, E FK",KANE,BROWN TROUT,1007,5.51,07/12/2005 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,501,8.84,03/29/2005 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,500,9.210000000000001,04/19/2005 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,503,9.36,05/23/2005 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,504,9.539999999999999,06/09/2005 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,506,10.28,06/24/2005 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,501,10.24,07/07/2005 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,500,10.77,07/18/2005 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,500,10.39,08/02/2005 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,500,10.39,08/18/2005 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,499,10.3,08/26/2005 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,500,11.08,09/16/2005 12:00:00 AM
VIVIAN PARK P,UTAH,RAINBOW,504,11.16,09/27/2005 12:00:00 AM
WALL L A-29,SUMMIT,CUTTHROAT,1997,1.4,09/28/2005 12:00:00 AM
WARDS CACHE POND,BEAVER,CUTTHROAT,270,1.91,10/11/2005 12:00:00 AM
WARNER L,GRAND,RAINBOW,998,9.06,06/02/2005 12:00:00 AM
WARNER L,GRAND,RAINBOW,561,10.15,07/18/2005 12:00:00 AM
WASATCH MTN STATE PARK P,WASATCH,RAINBOW,259,9.539999999999999,06/09/2005 12:00:00 AM
WASATCH MTN STATE PARK P,WASATCH,RAINBOW,252,10.24,07/07/2005 12:00:00 AM
WASHINGTON L A-23,SUMMIT,RAINBOW,502,10.31,07/01/2005 12:00:00 AM
WASHINGTON L A-23,SUMMIT,RAINBOW,501,10.24,07/08/2005 12:00:00 AM
WASHINGTON L A-23,SUMMIT,RAINBOW,500,10.77,07/12/2005 12:00:00 AM
WASHINGTON L A-23,SUMMIT,RAINBOW,500,10,07/19/2005 12:00:00 AM
WASHINGTON L A-23,SUMMIT,RAINBOW,501,9.9,07/20/2005 12:00:00 AM
WASHINGTON L A-23,SUMMIT,RAINBOW,499,10.44,07/26/2005 12:00:00 AM
WASHINGTON L A-23,SUMMIT,RAINBOW,399,10.39,08/04/2005 12:00:00 AM
WASHINGTON L A-23,SUMMIT,RAINBOW,769,10.39,08/09/2005 12:00:00 AM
WASHINGTON L A-23,SUMMIT,TIGER TROUT,2016,4.07,08/12/2005 12:00:00 AM
WASHINGTON L A-23,SUMMIT,BROOK TROUT,3780,2.88,08/16/2005 12:00:00 AM
WASHINGTON L A-23,SUMMIT,RAINBOW,999,10.42,08/17/2005 12:00:00 AM
WATER CYN,WASHINGTON,CUTTHROAT,31,7.09,09/29/2005 12:00:00 AM
WEBER R,WEBER,RAINBOW,412,10.7,06/07/2005 12:00:00 AM
WEBER R,WEBER,RAINBOW ALBINO,79,9.119999999999999,06/08/2005 12:00:00 AM
WEBER R,WEBER,RAINBOW,827,10.96,07/01/2005 12:00:00 AM
WEBER R,MORGAN,RAINBOW,390,10.77,07/14/2005 12:00:00 AM
WEBER R,SUMMIT,RAINBOW,390,10.77,07/14/2005 12:00:00 AM
WEBER R,SUMMIT,RAINBOW,390,10.77,07/14/2005 12:00:00 AM
WEBER R,SUMMIT,BROWN TROUT,6500,5.85,07/18/2005 12:00:00 AM
WEBER R,SUMMIT,BROWN TROUT,6999,5.85,07/18/2005 12:00:00 AM
WEBER R,SUMMIT,BROWN TROUT,8995,5.85,07/18/2005 12:00:00 AM
WEBER R,MORGAN,BROWN TROUT,6010,6.03,07/19/2005 12:00:00 AM
WEBER R,WEBER,BROWN TROUT,4147,6.03,07/19/2005 12:00:00 AM
WEBER R,MORGAN,BROWN TROUT,4988,6.03,07/19/2005 12:00:00 AM
WEBER R,WEBER,BROWN TROUT,7874,6.03,07/19/2005 12:00:00 AM
WEBER R,WEBER,RAINBOW ALBINO,300,9.41,07/20/2005 12:00:00 AM
WEBER R,WEBER,RAINBOW,443,10.96,07/21/2005 12:00:00 AM
WEBER R,MORGAN,RAINBOW,389,10.44,07/29/2005 12:00:00 AM
WEBER R,SUMMIT,RAINBOW,389,10.44,07/29/2005 12:00:00 AM
WEBER R,WEBER,RAINBOW ALBINO,396,9.24,08/03/2005 12:00:00 AM
"WEEP L, OLD LF-30",DUCHESNE,BROOK TROUT,657,2.65,07/15/2005 12:00:00 AM
WEIR L A-50,SUMMIT,GRAYLING ARCTIC,990,0.76,07/18/2005 12:00:00 AM
WELLSVILLE RES,CACHE,RAINBOW,1560,10,05/19/2005 12:00:00 AM
WELLSVILLE RES,CACHE,RAINBOW,1560,10,05/19/2005 12:00:00 AM
WELLSVILLE RES,CACHE,RAINBOW,2736,3.32,05/19/2005 12:00:00 AM
WEST DEEP LAKE #1,SANPETE,BROOK TROUT,204,3.12,08/04/2005 12:00:00 AM
WEST DEEP LAKE #2,SANPETE,BROOK TROUT,98,3.12,08/04/2005 12:00:00 AM
WEST PARLEY'S,SANPETE,BROOK TROUT,497,3.12,08/04/2005 12:00:00 AM
WHISKEY ISLAND L BR3,SUMMIT,GRAYLING ARCTIC,990,0.76,07/18/2005 12:00:00 AM
WHITE LEDGE BEAVER P,SANPETE,BROOK TROUT,204,3.12,08/04/2005 12:00:00 AM
WHITE PINE L,SALT LAKE,CUTTHROAT,1495,1.4,09/28/2005 12:00:00 AM
WHITE R,UTAH,TIGER TROUT,1000,4.14,07/28/2005 12:00:00 AM
WHITNEY RES,SUMMIT,RAINBOW,2160,9.539999999999999,06/08/2005 12:00:00 AM
WHITNEY RES,SUMMIT,RAINBOW,965,9.539999999999999,06/09/2005 12:00:00 AM
WHITNEY RES,SUMMIT,TIGER TROUT,6048,4.07,08/12/2005 12:00:00 AM
WIDE HOLLOW RES,GARFIELD,RAINBOW,1386,10.3,03/14/2005 12:00:00 AM
WIDE HOLLOW RES,GARFIELD,RAINBOW,1614,10.3,03/14/2005 12:00:00 AM
WIDE HOLLOW RES,GARFIELD,RAINBOW,869,10.9,08/30/2005 12:00:00 AM
WIGWAM L WR-54,DUCHESNE,BROOK TROUT,670,2.65,07/15/2005 12:00:00 AM
WILDER L Z-13,DUCHESNE,BROOK TROUT,402,2.65,07/13/2005 12:00:00 AM
WILLARD BAY RES,BOX ELDER,WIPER,169980,0.76,08/07/2005 12:00:00 AM
WILLOW L,SANPETE,RAINBOW,1001,10.28,06/09/2005 12:00:00 AM
WILLOW L,SANPETE,RAINBOW,1001,10.28,06/21/2005 12:00:00 AM
WILLOW L,SANPETE,RAINBOW,1007,10.96,07/08/2005 12:00:00 AM
WILLOW L,SANPETE,RAINBOW,900,12.77,07/21/2005 12:00:00 AM
WILLOW L,SANPETE,TIGER TROUT,6048,4.07,08/12/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,LAKE TROUT,133,23.4,03/07/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,RAINBOW ALBINO,213,18.739999999999998,03/07/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,RAINBOW,101,17.329999999999998,03/07/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,LAKE TROUT,136,23.4,03/07/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,RAINBOW,980,10.41,03/08/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,RAINBOW,1037,10.41,03/08/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,RAINBOW,1010,10.23,03/21/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,RAINBOW,990,10.23,03/21/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,RAINBOW,1479,10.41,03/31/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,RAINBOW,1275,10.199999999999999,04/12/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,RAINBOW,1224,10.199999999999999,04/12/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,RAINBOW,1458,11.01,04/26/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,BULLHEAD CHANNEL CAT,1500,14.94,05/13/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,RAINBOW,859,10.65,05/26/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,RAINBOW,1361,10.65,05/26/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,BULLHEAD CHANNEL CAT,500,17.88,05/26/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,RAINBOW,278,9.65,06/03/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,BULLHEAD CHANNEL CAT,500,17.88,06/10/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,BULLHEAD CHANNEL CAT,750,17.88,06/23/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,BULLHEAD CHANNEL CAT,1875,15.62,07/07/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,BULLHEAD CHANNEL CAT,1125,14.94,07/18/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,BULLHEAD CHANNEL CAT,1125,15.62,08/01/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,BULLHEAD CHANNEL CAT,750,17.88,08/15/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,BULLHEAD CHANNEL CAT,1125,15.62,08/29/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,RAINBOW,1440,8.86,09/29/2005 12:00:00 AM
WILLOW PARK PND,SALT LAKE,LAKE TROUT,2620,6.09,12/21/2005 12:00:00 AM
WOODS POND,IRON,RAINBOW,400,10.35,05/24/2005 12:00:00 AM
WOODS POND,IRON,RAINBOW,562,9.960000000000001,07/21/2005 12:00:00 AM
WOODS POND,IRON,RAINBOW,997,10.91,08/24/2005 12:00:00 AM
"WPA POND, UPPER",SANPETE,RAINBOW,1000,10.77,06/29/2005 12:00:00 AM
"WPA POND, UPPER",SANPETE,RAINBOW,504,10.96,07/18/2005 12:00:00 AM
WRIGLEY SPRING RES,EMERY,RAINBOW,1127,10.28,06/09/2005 12:00:00 AM
WRIGLEY SPRING RES,EMERY,RAINBOW,1001,10.28,06/21/2005 12:00:00 AM
WRIGLEY SPRING RES,EMERY,RAINBOW,1007,10.96,07/08/2005 12:00:00 AM
WRIGLEY SPRING RES,EMERY,TIGER TROUT,2520,4.07,08/12/2005 12:00:00 AM
X- 26,DUCHESNE,BROOK TROUT,402,2.65,07/15/2005 12:00:00 AM
X- 85,DUCHESNE,BROOK TROUT,469,2.65,07/15/2005 12:00:00 AM
X- 86,DUCHESNE,BROOK TROUT,697,2.65,07/15/2005 12:00:00 AM
YANKEE MEADOW RES,IRON,RAINBOW,2000,9.529999999999999,06/03/2005 12:00:00 AM
YANKEE MEADOW RES,IRON,RAINBOW,2034,3.83,07/13/2005 12:00:00 AM
YANKEE MEADOW RES,IRON,RAINBOW,1998,3.8,07/13/2005 12:00:00 AM
YANKEE MEADOW RES,IRON,RAINBOW,1120,9.960000000000001,07/14/2005 12:00:00 AM
YANKEE MEADOW RES,IRON,BROOK TROUT,1998,3.09,08/10/2005 12:00:00 AM
YANKEE MEADOW RES,IRON,CUTTHROAT,9970,1.77,10/06/2005 12:00:00 AM
YEARNS RES,SANPETE,RAINBOW,1004,9.83,05/11/2005 12:00:00 AM
YEARNS RES,SANPETE,RAINBOW,778,10.41,05/17/2005 12:00:00 AM
YEARNS RES,SANPETE,RAINBOW,621,10.42,05/25/2005 12:00:00 AM
YEARNS RES,SANPETE,RAINBOW,1500,10.42,06/13/2005 12:00:00 AM
YEARNS RES,SANPETE,RAINBOW,1602,10.71,06/21/2005 12:00:00 AM
YELLOW LAKE NCL,GARFIELD,BROOK TROUT,256,2.33,07/10/2005 12:00:00 AM
"YELLOWPINE,LOWER W66",SUMMIT,BROOK TROUT,201,2.65,07/13/2005 12:00:00 AM
YELLOWSTONE R,DUCHESNE,RAINBOW,520,10.77,07/01/2005 12:00:00 AM
YELLOWSTONE R,DUCHESNE,RAINBOW,522,10.77,07/22/2005 12:00:00 AM
YUBA RES (SEVIER BRG,JUAB,RAINBOW,67230,2.72,06/16/2005 12:00:00 AM
YUBA RES (SEVIER BRG,JUAB,RAINBOW,56440,2.72,06/17/2005 12:00:00 AM
YUBA RES (SEVIER BRG,JUAB,RAINBOW,15395,4.28,11/17/2005 12:00:00 AM
YUBA RES (SEVIER BRG,JUAB,RAINBOW,15395,4.28,11/17/2005 12:00:00 AM
YUBA RES (SEVIER BRG,JUAB,RAINBOW,9426,4.3,11/17/2005 12:00:00 AM
YUBA RES (SEVIER BRG,JUAB,RAINBOW,6158,4.28,11/17/2005 12:00:00 AM
YUBA RES (SEVIER BRG,JUAB,RAINBOW,15395,4.28,11/17/2005 12:00:00 AM
YUBA RES (SEVIER BRG,JUAB,RAINBOW,16165,4.28,11/17/2005 12:00:00 AM
YUBA RES (SEVIER BRG,JUAB,RAINBOW,12883,4.3,11/17/2005 12:00:00 AM
YUBA RES (SEVIER BRG,JUAB,RAINBOW,15395,4.28,11/17/2005 12:00:00 AM
YUBA RES (SEVIER BRG,JUAB,RAINBOW,16935,4.33,11/18/2005 12:00:00 AM
YUBA RES (SEVIER BRG,JUAB,RAINBOW,9237,4.33,11/18/2005 12:00:00 AM
