Water Name,County,Species,Quantity,Ave Length,Date
PETIT L A-26,SUMMIT,BROOK TROUT,200,2.92,07/08/2008 12:00:00 AM
PINE CR,WAYNE,BROWN TROUT,925,4.87,06/24/2008 12:00:00 AM
PINE CR RES BTN,WAYNE,CUTTHROAT,502,2.13,09/22/2008 12:00:00 AM
PINE GROVE POND,BEAVER,RAINBOW,655,9.630000000000001,05/19/2008 12:00:00 AM
PINE L,GARFIELD,RAINBOW,2406,9.449999999999999,04/29/2008 12:00:00 AM
PINE L,GARFIELD,RAINBOW,2264,9.449999999999999,04/29/2008 12:00:00 AM
PINE L,GARFIELD,RAINBOW,2335,9.449999999999999,04/29/2008 12:00:00 AM
PINE L,GARFIELD,RAINBOW,2406,9.449999999999999,04/29/2008 12:00:00 AM
PINE L,GARFIELD,CUTTHROAT,2026,6.8,05/01/2008 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,1560,9.720000000000001,05/07/2008 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,1546,9.470000000000001,05/22/2008 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,1449,9.82,06/05/2008 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,1620,9.67,06/19/2008 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,1506,9.91,07/02/2008 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,1502,10.19,07/18/2008 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,1482,9.970000000000001,08/01/2008 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,1463,10.15,08/14/2008 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,1150,10.37,08/26/2008 12:00:00 AM
PINTO L X-22,DUCHESNE,BROOK TROUT,5100,2.92,07/08/2008 12:00:00 AM
PIONEER PARK P,BOX ELDER,RAINBOW,2002,8.619999999999999,04/03/2008 12:00:00 AM
PIONEER PARK P,BOX ELDER,RAINBOW,1499,8.779999999999999,04/17/2008 12:00:00 AM
PIONEER PARK P,BOX ELDER,RAINBOW,1000,9.36,05/09/2008 12:00:00 AM
PIONEER PARK P,BOX ELDER,RAINBOW ALBINO,799,8.77,05/15/2008 12:00:00 AM
PIONEER PARK P,BOX ELDER,SUNFISH BLUEGILL,117,6,06/05/2008 12:00:00 AM
PIONEER PARK P,BOX ELDER,BASS LARGEMOUTH,3,8,06/05/2008 12:00:00 AM
PIONEER PARK P,BOX ELDER,SUNFISH BLUEGILL,138,6,06/18/2008 12:00:00 AM
PIONEER PARK P,BOX ELDER,BASS LARGEMOUTH,8,8,06/18/2008 12:00:00 AM
PIONEER PARK P,BOX ELDER,BULLHEAD CHANNEL CAT,335,17.07,08/28/2008 12:00:00 AM
PIONEER PARK P,BOX ELDER,RAINBOW,1001,10.88,09/11/2008 12:00:00 AM
PIONEER PARK P,BOX ELDER,RAINBOW,137,18.149999999999999,09/23/2008 12:00:00 AM
PIONEER PARK P,BOX ELDER,RAINBOW,53,23.25,09/23/2008 12:00:00 AM
PIONEER PARK P,BOX ELDER,RAINBOW,1004,10.39,10/01/2008 12:00:00 AM
PIONEER PARK P,BOX ELDER,RAINBOW,1000,10.52,10/14/2008 12:00:00 AM
PIONEER PARK P,BOX ELDER,LAKE TROUT,218,23.71,10/22/2008 12:00:00 AM
PIPPEN L U-9,DUCHESNE,CUTTHROAT,496,1.42,09/24/2008 12:00:00 AM
PITTSBURGH L,UTAH,BROOK TROUT,1000,2.92,07/11/2008 12:00:00 AM
PIUTE RES,PIUTE,TIGER TROUT,20100,2.12,04/01/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,10998,5.2,04/29/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,11013,5.17,04/30/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,11009,5.13,04/30/2008 12:00:00 AM
PIUTE RES,PIUTE,CUTTHROAT,7203,2.57,10/16/2008 12:00:00 AM
PIUTE RES,PIUTE,CUTTHROAT,6162,2.71,10/16/2008 12:00:00 AM
PIUTE RES,PIUTE,CUTTHROAT,18081,2.85,10/21/2008 12:00:00 AM
PIUTE RES,PIUTE,BROWN TROUT,710,13.7,10/21/2008 12:00:00 AM
PIUTE RES,PIUTE,BROWN TROUT,775,13.7,10/22/2008 12:00:00 AM
PIUTE RES,PIUTE,BROWN TROUT,745,13.7,10/22/2008 12:00:00 AM
PIUTE RES,PIUTE,BROWN TROUT,497,15.36,10/23/2008 12:00:00 AM
PIUTE RES,PIUTE,BROWN TROUT,211,20.54,10/23/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4000,7.88,10/28/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4000,7.88,10/28/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4000,7.88,10/28/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4000,7.88,10/28/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4000,7.88,10/28/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4000,7.88,10/28/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4125,7.88,10/28/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4000,7.88,10/28/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4000,7.88,10/28/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4000,7.88,10/28/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4000,7.88,10/28/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,3400,8.49,10/29/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,3200,8.49,10/29/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,3200,8.49,10/29/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,3200,8.49,10/29/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,2200,8.49,10/29/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,5250,7.88,10/29/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4000,7.88,10/29/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4000,7.88,10/29/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4000,7.88,10/29/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4000,7.88,10/29/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4000,7.88,10/29/2008 12:00:00 AM
PIUTE RES,PIUTE,BROWN TROUT,462,15.36,10/29/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,2600,8.49,10/30/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,2800,8.49,10/30/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,2600,8.49,10/30/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,2720,8.49,10/30/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,2880,8.49,10/30/2008 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,2600,8.49,10/30/2008 12:00:00 AM
PIUTE RES,PIUTE,BROWN TROUT,440,13.7,11/03/2008 12:00:00 AM
PIUTE RES,PIUTE,BROWN TROUT,150,15.36,11/03/2008 12:00:00 AM
PIUTE RES,PIUTE,BROWN TROUT,525,13.7,11/04/2008 12:00:00 AM
PLEASANT CR,GARFIELD,RAINBOW,502,10.11,05/27/2008 12:00:00 AM
PLEASANT CR,SANPETE,CUTTHROAT,6099,2.37,09/29/2008 12:00:00 AM
PLEASANT CR L-BTS,GARFIELD,BROOK TROUT,255,3.2,07/07/2008 12:00:00 AM
POLE CR L,DUCHESNE,RAINBOW,1400,9.92,06/18/2008 12:00:00 AM
PORCUPINE L,GARFIELD,BROOK TROUT,467,3.11,06/12/2008 12:00:00 AM
PORCUPINE RES,CACHE,RAINBOW,9185,5.31,05/23/2008 12:00:00 AM
PORCUPINE RES,CACHE,RAINBOW,2148,5.27,05/28/2008 12:00:00 AM
PORCUPINE RES,CACHE,RAINBOW,8663,5.33,06/23/2008 12:00:00 AM
POSEY L,GARFIELD,RAINBOW,2025,9.6,05/20/2008 12:00:00 AM
POSEY L,GARFIELD,RAINBOW,1973,9.68,06/16/2008 12:00:00 AM
POSEY L,GARFIELD,BROOK TROUT,1569,3.35,07/14/2008 12:00:00 AM
POSEY L,GARFIELD,RAINBOW,779,10.06,07/14/2008 12:00:00 AM
POSEY L,GARFIELD,BROOK TROUT,948,4.14,07/14/2008 12:00:00 AM
POSEY L,GARFIELD,RAINBOW,1221,10.18,07/14/2008 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW ALBINO,215,9.880000000000001,06/10/2008 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW,786,9.36,06/10/2008 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW ALBINO,216,10.02,06/23/2008 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW,785,9.94,06/23/2008 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW,784,9.39,07/02/2008 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW ALBINO,216,11.03,07/02/2008 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW ALBINO,214,10.16,07/08/2008 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW,784,10.02,07/08/2008 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW,780,9.75,07/23/2008 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW ALBINO,220,10.31,07/23/2008 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW,784,10.57,08/04/2008 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW ALBINO,214,11.47,08/04/2008 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW,784,10.57,08/11/2008 12:00:00 AM
POTTERS NO 1,EMERY,RAINBOW ALBINO,214,11.47,08/11/2008 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW ALBINO,215,9.880000000000001,06/10/2008 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW,786,9.36,06/10/2008 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW,785,9.94,06/23/2008 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW ALBINO,216,10.02,06/23/2008 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW ALBINO,216,11.03,07/02/2008 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW,784,9.39,07/02/2008 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW,784,10.02,07/08/2008 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW ALBINO,214,10.16,07/08/2008 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW ALBINO,220,10.31,07/23/2008 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW,780,9.75,07/23/2008 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW ALBINO,214,11.47,08/04/2008 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW,784,10.57,08/04/2008 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW,784,10.57,08/11/2008 12:00:00 AM
POTTERS NO 2,EMERY,RAINBOW ALBINO,214,11.47,08/11/2008 12:00:00 AM
POWELL L Z-30,DUCHESNE,CUTTHROAT,2698,1.42,09/24/2008 12:00:00 AM
PRICE R,UTAH,BROWN TROUT,4493,4.4,06/25/2008 12:00:00 AM
PRICE R(LWR FISH CR),CARBON,BROWN TROUT,7888,4.54,06/25/2008 12:00:00 AM
PRICE R(LWR FISH CR),CARBON,BROWN TROUT,6528,4.54,06/25/2008 12:00:00 AM
PRICE R(LWR FISH CR),UTAH,BROWN TROUT,7278,4.4,06/25/2008 12:00:00 AM
PROVO R,UTAH,SUCKER JUNE,1170,0.33,06/16/2008 12:00:00 AM
PROVO R,SUMMIT,RAINBOW,299,10.28,07/02/2008 12:00:00 AM
PROVO R,SUMMIT,RAINBOW,250,10.77,07/11/2008 12:00:00 AM
PROVO R,SUMMIT,RAINBOW,251,10.28,07/22/2008 12:00:00 AM
PROVO R,SUMMIT,RAINBOW,250,10.14,08/04/2008 12:00:00 AM
PUFFER L,BEAVER,RAINBOW,2002,10,06/20/2008 12:00:00 AM
PUFFER L,BEAVER,BROOK TROUT,2575,3.01,06/25/2008 12:00:00 AM
PURPLE L GT,GARFIELD,BROOK TROUT,510,3.2,07/07/2008 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,184,17.579999999999998,01/16/2008 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,184,17.579999999999998,01/16/2008 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,198,18.12,01/16/2008 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,6660,11.07,10/29/2008 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,5160,11.42,11/03/2008 12:00:00 AM
QUAIL CR RES,WASHINGTON,RAINBOW,4144,11.42,11/04/2008 12:00:00 AM
QUARTER CORNER LG103,SUMMIT,RAINBOW,1200,10,06/13/2008 12:00:00 AM
RAFT L BTN,WAYNE,BROOK TROUT,510,3.2,07/07/2008 12:00:00 AM
RAFT L BTN,WAYNE,GRAYLING ARCTIC,1000,1.17,07/28/2008 12:00:00 AM
RAINBOW RES,TOOELE,RAINBOW,1001,9.81,04/28/2008 12:00:00 AM
RAINBOW RES,TOOELE,RAINBOW,499,9.64,05/08/2008 12:00:00 AM
RAINBOW RES,TOOELE,RAINBOW,501,9.36,05/15/2008 12:00:00 AM
RAINBOW RES,TOOELE,RAINBOW,501,9.57,05/22/2008 12:00:00 AM
RAINBOW RES,TOOELE,RAINBOW,500,9.94,05/28/2008 12:00:00 AM
RAINBOW RES,TOOELE,RAINBOW,516,9.460000000000001,06/05/2008 12:00:00 AM
RAINBOW RES,TOOELE,RAINBOW,499,9.81,06/12/2008 12:00:00 AM
RAMONA L A-38,SUMMIT,BROOK TROUT,600,2.92,07/08/2008 12:00:00 AM
RANGER L FL,SEVIER,BROOK TROUT,213,3.2,07/07/2008 12:00:00 AM
RASMUSSEN L NO1 WR35,DUCHESNE,BROOK TROUT,1500,2.92,07/10/2008 12:00:00 AM
RASMUSSEN L NO2 WR36,DUCHESNE,BROOK TROUT,1400,2.92,07/10/2008 12:00:00 AM
RAZOR RIDGE P,WASHINGTON,RAINBOW,746,7.37,01/14/2008 12:00:00 AM
RAZOR RIDGE P,WASHINGTON,RAINBOW,700,8.26,02/12/2008 12:00:00 AM
RAZOR RIDGE P,WASHINGTON,RAINBOW,720,7.92,02/13/2008 12:00:00 AM
RAZOR RIDGE P,WASHINGTON,RAINBOW,245,17.13,04/03/2008 12:00:00 AM
RAZOR RIDGE P,WASHINGTON,RAINBOW,1501,9.949999999999999,05/09/2008 12:00:00 AM
RAZOR RIDGE P,WASHINGTON,RAINBOW,1359,9.89,06/02/2008 12:00:00 AM
RAZOR RIDGE P,WASHINGTON,RAINBOW,1040,9.27,10/09/2008 12:00:00 AM
RAZOR RIDGE P,WASHINGTON,RAINBOW,1009,9.82,11/05/2008 12:00:00 AM
RAZOR RIDGE P,WASHINGTON,RAINBOW,921,9.619999999999999,11/17/2008 12:00:00 AM
RAZOR RIDGE P,WASHINGTON,RAINBOW,464,10.29,12/11/2008 12:00:00 AM
RAZOR RIDGE P,WASHINGTON,RAINBOW ALBINO,307,8.36,12/11/2008 12:00:00 AM
RAZOR RIDGE P,WASHINGTON,RAINBOW ALBINO,334,8.61,12/23/2008 12:00:00 AM
RAZOR RIDGE P,WASHINGTON,RAINBOW,438,10.23,12/23/2008 12:00:00 AM
RC-36,DUCHESNE,BROOK TROUT,300,2.92,07/10/2008 12:00:00 AM
RED BUTTE RES,SALT LAKE,SUCKER JUNE,3221,8.18,06/17/2008 12:00:00 AM
RED BUTTE RES,SALT LAKE,SUCKER JUNE,3003,8,06/17/2008 12:00:00 AM
RED BUTTE RES,SALT LAKE,CUTTHROAT,2001,2.59,10/30/2008 12:00:00 AM
RED CASTLE L G-15,SUMMIT,TIGER TROUT,33696,2.75,07/09/2008 12:00:00 AM
"RED CASTLE,UPPER G16",SUMMIT,TIGER TROUT,5198,2.88,07/28/2008 12:00:00 AM
RED CR RES,DUCHESNE,RAINBOW,10001,2.93,05/19/2008 12:00:00 AM
RED CR RES,DUCHESNE,RAINBOW,800,9.130000000000001,06/17/2008 12:00:00 AM
RED FLEET RES,UINTAH,RAINBOW,14997,8.369999999999999,05/07/2008 12:00:00 AM
RED FLEET RES,UINTAH,RAINBOW,67,9.550000000000001,06/30/2008 12:00:00 AM
REIDS L W-38,SUMMIT,BROOK TROUT,500,2.92,07/08/2008 12:00:00 AM
REX RES,SEVIER,RAINBOW,4505,3.6,07/15/2008 12:00:00 AM
RICHES POND,SANPETE,BROOK TROUT,160,3.74,08/06/2008 12:00:00 AM
RIDGE L BTN,GARFIELD,BROOK TROUT,111,3.2,07/07/2008 12:00:00 AM
RIM L BTS,GARFIELD,BROOK TROUT,298,3.2,07/07/2008 12:00:00 AM
RIVERTON POND,SALT LAKE,RAINBOW,797,9.460000000000001,04/15/2008 12:00:00 AM
RIVERTON POND,SALT LAKE,RAINBOW,1001,11.12,04/15/2008 12:00:00 AM
RIVERTON POND,SALT LAKE,RAINBOW,1000,11.94,04/29/2008 12:00:00 AM
RIVERTON POND,SALT LAKE,RAINBOW ALBINO,200,8.94,04/29/2008 12:00:00 AM
RIVERTON POND,SALT LAKE,BULLHEAD CHANNEL CAT,670,17.07,05/06/2008 12:00:00 AM
RIVERTON POND,SALT LAKE,RAINBOW ALBINO,398,9.52,05/20/2008 12:00:00 AM
RIVERTON POND,SALT LAKE,BULLHEAD CHANNEL CAT,670,17.07,05/20/2008 12:00:00 AM
RIVERTON POND,SALT LAKE,RAINBOW,1000,11.12,05/20/2008 12:00:00 AM
RIVERTON POND,SALT LAKE,RAINBOW,900,9.68,06/05/2008 12:00:00 AM
RIVERTON POND,SALT LAKE,RAINBOW ALBINO,204,10.52,06/05/2008 12:00:00 AM
RIVERTON POND,SALT LAKE,BULLHEAD CHANNEL CAT,670,17.07,06/05/2008 12:00:00 AM
RIVERTON POND,SALT LAKE,BULLHEAD CHANNEL CAT,335,17.07,06/13/2008 12:00:00 AM
RIVERTON POND,SALT LAKE,BULLHEAD CHANNEL CAT,670,17.07,06/24/2008 12:00:00 AM
RIVERTON POND,SALT LAKE,RAINBOW,1001,11.07,10/28/2008 12:00:00 AM
RIVERTON POND,SALT LAKE,RAINBOW,1001,11.07,10/28/2008 12:00:00 AM
ROB RES EMW,GARFIELD,CUTTHROAT,237,2.21,09/23/2008 12:00:00 AM
ROBERTS L U-15,DUCHESNE,CUTTHROAT,1200,1.42,09/24/2008 12:00:00 AM
ROCK CR,DUCHESNE,RAINBOW,1033,8.869999999999999,06/02/2008 12:00:00 AM
ROCK CR,DUCHESNE,RAINBOW,1033,9.550000000000001,07/22/2008 12:00:00 AM
ROCK CR,DUCHESNE,RAINBOW,1032,10.68,09/30/2008 12:00:00 AM
"ROCK L, LOWER WR-17",DUCHESNE,CUTTHROAT,1002,1.42,09/24/2008 12:00:00 AM
"ROCK L, MIDDLE WR-16",DUCHESNE,CUTTHROAT,595,1.42,09/24/2008 12:00:00 AM
"ROCK L, UPPER WR-14",DUCHESNE,CUTTHROAT,2004,1.42,09/24/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3200,8.49,10/30/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3200,8.49,10/30/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3200,8.49,10/30/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3060,8.630000000000001,11/03/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3420,8.630000000000001,11/03/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3420,8.630000000000001,11/03/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3240,8.630000000000001,11/03/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3240,8.630000000000001,11/03/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3060,8.630000000000001,11/03/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3060,8.630000000000001,11/03/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3060,8.630000000000001,11/03/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3060,8.630000000000001,11/03/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3060,8.630000000000001,11/03/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3060,8.630000000000001,11/03/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,2880,8.630000000000001,11/04/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,2880,8.630000000000001,11/04/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3060,8.630000000000001,11/04/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,2880,8.630000000000001,11/04/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,2880,8.630000000000001,11/04/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3060,8.630000000000001,11/04/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3060,8.630000000000001,11/04/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3420,8.630000000000001,11/04/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3060,8.630000000000001,11/04/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3060,8.630000000000001,11/04/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,RAINBOW,3240,8.630000000000001,11/04/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,TIGER TROUT,28800,6.3,11/12/2008 12:00:00 AM
ROCKPORT RES,SUMMIT,TIGER TROUT,16500,6.3,11/13/2008 12:00:00 AM
ROUND L NBS,WAYNE,BROOK TROUT,1020,3.2,07/07/2008 12:00:00 AM
ROUND L TLM,WAYNE,BROOK TROUT,523,3.35,07/09/2008 12:00:00 AM
ROUND WILLOW BOTTOM,GARFIELD,CUTTHROAT,795,2.13,09/22/2008 12:00:00 AM
ROW L 3 GT,GARFIELD,RAINBOW,940,10.28,06/18/2008 12:00:00 AM
ROW L 7-BANANA-GT,GARFIELD,RAINBOW,940,10.28,06/18/2008 12:00:00 AM
ROW L 7-BANANA-GT,GARFIELD,BROOK TROUT,560,3.11,06/18/2008 12:00:00 AM
ROW L 8 GT,GARFIELD,BROOK TROUT,280,3.11,06/18/2008 12:00:00 AM
ROW L 8 GT,GARFIELD,GRAYLING ARCTIC,500,1.17,07/28/2008 12:00:00 AM
RUTH L BR-40,SUMMIT,BROOK TROUT,247,2.97,07/08/2008 12:00:00 AM
RUTH L BR-40,SUMMIT,BROOK TROUT,249,3.04,07/08/2008 12:00:00 AM
SALEM POND,UTAH,RAINBOW,999,9.76,04/02/2008 12:00:00 AM
SALEM POND,UTAH,RAINBOW ALBINO,1401,9.300000000000001,04/02/2008 12:00:00 AM
SALEM POND,UTAH,RAINBOW ALBINO,1500,9.300000000000001,04/22/2008 12:00:00 AM
SALEM POND,UTAH,RAINBOW,1000,10.01,04/22/2008 12:00:00 AM
SALEM POND,UTAH,RAINBOW,1001,9.880000000000001,05/06/2008 12:00:00 AM
SALEM POND,UTAH,RAINBOW,501,9.36,05/13/2008 12:00:00 AM
SALEM POND,UTAH,RAINBOW,501,9.36,05/13/2008 12:00:00 AM
SALEM POND,UTAH,RAINBOW,1000,9.57,05/20/2008 12:00:00 AM
SALEM POND,UTAH,RAINBOW,1000,9.57,05/20/2008 12:00:00 AM
SALEM POND,UTAH,RAINBOW,1401,9.36,06/10/2008 12:00:00 AM
SALEM POND,UTAH,RAINBOW,1001,10.73,09/09/2008 12:00:00 AM
SALEM POND,UTAH,RAINBOW,1001,10.73,09/09/2008 12:00:00 AM
SALEM POND,UTAH,RAINBOW,3001,4.61,09/10/2008 12:00:00 AM
SALEM POND,UTAH,RAINBOW,1001,11.09,09/11/2008 12:00:00 AM
SALEM POND,UTAH,RAINBOW,1001,11.09,09/11/2008 12:00:00 AM
SALINA CITY POND,SEVIER,RAINBOW,681,10.3,07/21/2008 12:00:00 AM
SALINA RES,SEVIER,RAINBOW,2490,9.81,07/03/2008 12:00:00 AM
SALINA RES,SEVIER,BROOK TROUT,523,3.35,07/11/2008 12:00:00 AM
SALINA RES,SEVIER,RAINBOW,110,10.29,07/22/2008 12:00:00 AM
"SALINA TWIN, EAST",SEVIER,BROOK TROUT,261,3.35,07/11/2008 12:00:00 AM
"SALINA TWIN, WEST",SEVIER,BROOK TROUT,261,3.35,07/11/2008 12:00:00 AM
SALT CR,JUAB,RAINBOW,501,9.57,05/19/2008 12:00:00 AM
SALT CR,JUAB,RAINBOW,501,9.58,06/02/2008 12:00:00 AM
SALT CR,JUAB,RAINBOW,999,9.17,07/03/2008 12:00:00 AM
SALT CR,JUAB,RAINBOW,500,9.75,07/16/2008 12:00:00 AM
"SAND COVE RES, UPPER",WASHINGTON,RAINBOW,1650,9.42,04/04/2008 12:00:00 AM
"SAND COVE RES, UPPER",WASHINGTON,RAINBOW,1650,9.42,04/04/2008 12:00:00 AM
SANTAQUIN CR,UTAH,RAINBOW,501,9.17,07/03/2008 12:00:00 AM
SANTAQUIN CR,UTAH,RAINBOW,500,9.75,07/16/2008 12:00:00 AM
SANTAQUIN RES,UTAH,RAINBOW,499,9.880000000000001,05/06/2008 12:00:00 AM
SANTAQUIN RES,UTAH,RAINBOW,1000,9.57,05/19/2008 12:00:00 AM
SANTAQUIN RES,UTAH,RAINBOW,501,9.58,06/02/2008 12:00:00 AM
SANTAQUIN RES,UTAH,RAINBOW,1000,10.01,06/21/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,7860,5.92,10/27/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,8400,6.1,10/27/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,7860,5.92,10/27/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,7860,5.92,10/27/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,7860,5.92,10/27/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,8640,6.1,10/27/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,7920,6.1,10/27/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,8400,6.1,10/27/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,8400,6.1,10/27/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,7860,5.92,10/27/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,7860,5.92,10/27/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,8515,5.92,10/27/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,7800,6.1,10/27/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,7800,6.1,10/27/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,8640,6.1,10/27/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,9300,6.1,10/27/2008 12:00:00 AM
SCOFIELD RES,CARBON,TIGER TROUT,8400,6.1,10/28/2008 12:00:00 AM
SCOFIELD RES,CARBON,RAINBOW,6240,6.01,10/28/2008 12:00:00 AM
